origId, sciName, taxon, year, category, code, synonymousSpeciesUsed
2158,Tyto longimembris,bird,2008,Least Concern,LC,NA
2158,Tyto longimembris,bird,2004,Least Concern,LC,NA
2158,Tyto longimembris,bird,2000,Lower Risk/least concern,LR/lc,NA
2158,Tyto longimembris,bird,1994,Lower Risk/least concern,LR/lc,NA
2158,Tyto longimembris,bird,1988,Lower Risk/least concern,LR/lc,NA
2160,Phodilus badius,bird,2016,Least Concern,LC,NA
2160,Phodilus badius,bird,2014,Least Concern,LC,NA
2174,Otus brucei,bird,2016,Least Concern,LC,NA
2174,Otus brucei,bird,2015,Least Concern,LC,NA
2174,Otus brucei,bird,2012,Least Concern,LC,NA
2174,Otus brucei,bird,2009,Least Concern,LC,NA
2174,Otus brucei,bird,2008,Least Concern,LC,NA
2174,Otus brucei,bird,2004,Least Concern,LC,NA
2174,Otus brucei,bird,2000,Lower Risk/least concern,LR/lc,NA
2174,Otus brucei,bird,1994,Lower Risk/least concern,LR/lc,NA
2174,Otus brucei,bird,1988,Lower Risk/least concern,LR/lc,NA
2186,Otus bakkamoena,bird,2016,Least Concern,LC,NA
2186,Otus bakkamoena,bird,2014,Least Concern,LC,NA
2216,Bubo bengalensis,bird,2016,Least Concern,LC,NA
2216,Bubo bengalensis,bird,2012,Least Concern,LC,NA
2216,Bubo bengalensis,bird,2009,Least Concern,LC,NA
2216,Bubo bengalensis,bird,2008,Least Concern,LC,NA
2216,Bubo bengalensis,bird,2004,Least Concern,LC,NA
2216,Bubo bengalensis,bird,2000,Lower Risk/least concern,LR/lc,NA
2216,Bubo bengalensis,bird,1994,Lower Risk/least concern,LR/lc,NA
2216,Bubo bengalensis,bird,1988,Lower Risk/least concern,LR/lc,NA
2222,Bubo nipalensis,bird,2018,Least Concern,LC,NA
2222,Bubo nipalensis,bird,2016,Least Concern,LC,NA
2222,Bubo nipalensis,bird,2012,Least Concern,LC,NA
2222,Bubo nipalensis,bird,2009,Least Concern,LC,NA
2222,Bubo nipalensis,bird,2008,Least Concern,LC,NA
2222,Bubo nipalensis,bird,2004,Least Concern,LC,NA
2222,Bubo nipalensis,bird,2000,Lower Risk/least concern,LR/lc,NA
2222,Bubo nipalensis,bird,1994,Lower Risk/near threatened,LR/nt,NA
2222,Bubo nipalensis,bird,1988,Lower Risk/least concern,LR/lc,NA
2226,Bubo coromandus,bird,2016,Least Concern,LC,NA
2226,Bubo coromandus,bird,2012,Least Concern,LC,NA
2226,Bubo coromandus,bird,2009,Least Concern,LC,NA
2226,Bubo coromandus,bird,2008,Least Concern,LC,NA
2226,Bubo coromandus,bird,2004,Least Concern,LC,NA
2226,Bubo coromandus,bird,2000,Lower Risk/least concern,LR/lc,NA
2226,Bubo coromandus,bird,1994,Lower Risk/least concern,LR/lc,NA
2226,Bubo coromandus,bird,1988,Lower Risk/least concern,LR/lc,NA
2230,Ketupa zeylonensis,bird,2016,Least Concern,LC,NA
2230,Ketupa zeylonensis,bird,2012,Least Concern,LC,NA
2230,Ketupa zeylonensis,bird,2009,Least Concern,LC,NA
2230,Ketupa zeylonensis,bird,2008,Least Concern,LC,NA
2230,Ketupa zeylonensis,bird,2004,Least Concern,LC,NA
2230,Ketupa zeylonensis,bird,2000,Lower Risk/least concern,LR/lc,NA
2230,Ketupa zeylonensis,bird,1994,Lower Risk/least concern,LR/lc,NA
2230,Ketupa zeylonensis,bird,1988,Lower Risk/least concern,LR/lc,NA
2238,Strix ocellata,bird,2016,Least Concern,LC,NA
2238,Strix ocellata,bird,2012,Least Concern,LC,NA
2238,Strix ocellata,bird,2009,Least Concern,LC,NA
2238,Strix ocellata,bird,2008,Least Concern,LC,NA
2238,Strix ocellata,bird,2004,Least Concern,LC,NA
2238,Strix ocellata,bird,2000,Lower Risk/least concern,LR/lc,NA
2238,Strix ocellata,bird,1994,Lower Risk/least concern,LR/lc,NA
2238,Strix ocellata,bird,1988,Lower Risk/least concern,LR/lc,NA
2239,Strix leptogrammica,bird,2016,Least Concern,LC,NA
2239,Strix leptogrammica,bird,2012,Least Concern,LC,NA
2239,Strix leptogrammica,bird,2009,Least Concern,LC,NA
2239,Strix leptogrammica,bird,2008,Least Concern,LC,NA
2239,Strix leptogrammica,bird,2004,Least Concern,LC,NA
2239,Strix leptogrammica,bird,2000,Lower Risk/least concern,LR/lc,NA
2239,Strix leptogrammica,bird,1994,Lower Risk/least concern,LR/lc,NA
2239,Strix leptogrammica,bird,1988,Lower Risk/least concern,LR/lc,NA
2278,Glaucidium radiatum,bird,2016,Least Concern,LC,NA
2278,Glaucidium radiatum,bird,2012,Least Concern,LC,NA
2278,Glaucidium radiatum,bird,2009,Least Concern,LC,NA
2278,Glaucidium radiatum,bird,2008,Least Concern,LC,NA
2278,Glaucidium radiatum,bird,2004,Least Concern,LC,NA
2278,Glaucidium radiatum,bird,2000,Lower Risk/least concern,LR/lc,NA
2278,Glaucidium radiatum,bird,1994,Lower Risk/least concern,LR/lc,NA
2278,Glaucidium radiatum,bird,1988,Lower Risk/least concern,LR/lc,NA
2288,Athene brama,bird,2016,Least Concern,LC,NA
2288,Athene brama,bird,2012,Least Concern,LC,NA
2288,Athene brama,bird,2009,Least Concern,LC,NA
2288,Athene brama,bird,2008,Least Concern,LC,NA
2288,Athene brama,bird,2004,Least Concern,LC,NA
2288,Athene brama,bird,2000,Lower Risk/least concern,LR/lc,NA
2288,Athene brama,bird,1994,Lower Risk/least concern,LR/lc,NA
2288,Athene brama,bird,1988,Lower Risk/least concern,LR/lc,NA
2301,Ninox scutulata,bird,2016,Least Concern,LC,NA
2301,Ninox scutulata,bird,2015,Least Concern,LC,NA
2301,Ninox scutulata,bird,2014,Least Concern,LC,NA
2322,Asio flammeus,bird,2016,Least Concern,LC,NA
2322,Asio flammeus,bird,2015,Least Concern,LC,NA
2322,Asio flammeus,bird,2012,Least Concern,LC,NA
2322,Asio flammeus,bird,2009,Least Concern,LC,NA
2322,Asio flammeus,bird,2008,Least Concern,LC,NA
2322,Asio flammeus,bird,2004,Least Concern,LC,NA
2322,Asio flammeus,bird,2000,Lower Risk/least concern,LR/lc,NA
2322,Asio flammeus,bird,1994,Lower Risk/least concern,LR/lc,NA
2322,Asio flammeus,bird,1988,Lower Risk/least concern,LR/lc,NA
2340,Batrachostomus moniliger,bird,2016,Least Concern,LC,NA
2340,Batrachostomus moniliger,bird,2012,Least Concern,LC,NA
2340,Batrachostomus moniliger,bird,2009,Least Concern,LC,NA
2340,Batrachostomus moniliger,bird,2008,Least Concern,LC,NA
2340,Batrachostomus moniliger,bird,2004,Least Concern,LC,NA
2340,Batrachostomus moniliger,bird,2000,Lower Risk/least concern,LR/lc,NA
2340,Batrachostomus moniliger,bird,1994,Lower Risk/near threatened,LR/nt,NA
2340,Batrachostomus moniliger,bird,1988,Near Threatened,NT,NA
2361,Eurostopodus macrotis,bird,2016,Least Concern,LC,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,2012,Least Concern,LC,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,2009,Least Concern,LC,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,2008,Least Concern,LC,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,2004,Least Concern,LC,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,2000,Lower Risk/least concern,LR/lc,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,1994,Lower Risk/least concern,LR/lc,Lyncornis macrotis
2361,Eurostopodus macrotis,bird,1988,Lower Risk/least concern,LR/lc,Lyncornis macrotis
2400,Caprimulgus indicus,bird,2016,Least Concern,LC,NA
2400,Caprimulgus indicus,bird,2014,Least Concern,LC,NA
2405,Caprimulgus mahrattensis,bird,2016,Least Concern,LC,NA
2405,Caprimulgus mahrattensis,bird,2012,Least Concern,LC,NA
2405,Caprimulgus mahrattensis,bird,2009,Least Concern,LC,NA
2405,Caprimulgus mahrattensis,bird,2008,Least Concern,LC,NA
2405,Caprimulgus mahrattensis,bird,2004,Least Concern,LC,NA
2405,Caprimulgus mahrattensis,bird,2000,Lower Risk/least concern,LR/lc,NA
2405,Caprimulgus mahrattensis,bird,1994,Lower Risk/least concern,LR/lc,NA
2405,Caprimulgus mahrattensis,bird,1988,Lower Risk/least concern,LR/lc,NA
2411,Caprimulgus atripennis,bird,2016,Least Concern,LC,NA
2411,Caprimulgus atripennis,bird,2012,Least Concern,LC,NA
2411,Caprimulgus atripennis,bird,2009,Least Concern,LC,NA
2411,Caprimulgus atripennis,bird,2008,Least Concern,LC,NA
2411,Caprimulgus atripennis,bird,2004,Least Concern,LC,NA
2411,Caprimulgus atripennis,bird,2000,Lower Risk/least concern,LR/lc,NA
2411,Caprimulgus atripennis,bird,1994,Lower Risk/least concern,LR/lc,NA
2411,Caprimulgus atripennis,bird,1988,Lower Risk/least concern,LR/lc,NA
2420,Caprimulgus asiaticus,bird,2016,Least Concern,LC,NA
2420,Caprimulgus asiaticus,bird,2012,Least Concern,LC,NA
2420,Caprimulgus asiaticus,bird,2009,Least Concern,LC,NA
2420,Caprimulgus asiaticus,bird,2008,Least Concern,LC,NA
2420,Caprimulgus asiaticus,bird,2004,Least Concern,LC,NA
2420,Caprimulgus asiaticus,bird,2000,Lower Risk/least concern,LR/lc,NA
2420,Caprimulgus asiaticus,bird,1994,Lower Risk/least concern,LR/lc,NA
2420,Caprimulgus asiaticus,bird,1988,Lower Risk/least concern,LR/lc,NA
2424,Caprimulgus affinis,bird,2016,Least Concern,LC,NA
2424,Caprimulgus affinis,bird,2012,Least Concern,LC,NA
2424,Caprimulgus affinis,bird,2009,Least Concern,LC,NA
2424,Caprimulgus affinis,bird,2008,Least Concern,LC,NA
2424,Caprimulgus affinis,bird,2004,Least Concern,LC,NA
2424,Caprimulgus affinis,bird,2000,Lower Risk/least concern,LR/lc,NA
2424,Caprimulgus affinis,bird,1994,Lower Risk/least concern,LR/lc,NA
2424,Caprimulgus affinis,bird,1988,Lower Risk/least concern,LR/lc,NA
2444,Columba livia,bird,2016,Least Concern,LC,NA
2444,Columba livia,bird,2012,Least Concern,LC,NA
2444,Columba livia,bird,2009,Least Concern,LC,NA
2444,Columba livia,bird,2008,Least Concern,LC,NA
2444,Columba livia,bird,2004,Least Concern,LC,NA
2444,Columba livia,bird,2000,Lower Risk/least concern,LR/lc,NA
2444,Columba livia,bird,1994,Lower Risk/least concern,LR/lc,NA
2444,Columba livia,bird,1988,Lower Risk/least concern,LR/lc,NA
2451,Columba eversmanni,bird,2016,Vulnerable,VU,NA
2451,Columba eversmanni,bird,2012,Vulnerable,VU,NA
2451,Columba eversmanni,bird,2008,Vulnerable,VU,NA
2451,Columba eversmanni,bird,2004,Vulnerable,VU,NA
2451,Columba eversmanni,bird,2000,Vulnerable,VU,NA
2451,Columba eversmanni,bird,1996,Vulnerable,VU,NA
2451,Columba eversmanni,bird,1994,Vulnerable,VU,NA
2451,Columba eversmanni,bird,1988,Near Threatened,NT,NA
2464,Columba elphinstonii,bird,2017,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,2016,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,2012,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,2008,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,2007,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,2004,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,2000,Vulnerable,VU,NA
2464,Columba elphinstonii,bird,1994,Lower Risk/near threatened,LR/nt,NA
2464,Columba elphinstonii,bird,1988,Threatened,T,NA
2501,Streptopelia orientalis,bird,2016,Least Concern,LC,NA
2501,Streptopelia orientalis,bird,2012,Least Concern,LC,NA
2501,Streptopelia orientalis,bird,2009,Least Concern,LC,NA
2501,Streptopelia orientalis,bird,2008,Least Concern,LC,NA
2501,Streptopelia orientalis,bird,2004,Least Concern,LC,NA
2501,Streptopelia orientalis,bird,2000,Lower Risk/least concern,LR/lc,NA
2501,Streptopelia orientalis,bird,1994,Lower Risk/least concern,LR/lc,NA
2501,Streptopelia orientalis,bird,1988,Lower Risk/least concern,LR/lc,NA
2502,Stigmatopelia senegalensis,bird,2018,Least Concern,LC,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,2016,Least Concern,LC,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,2012,Least Concern,LC,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,2009,Least Concern,LC,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,2008,Least Concern,LC,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,2004,Least Concern,LC,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,2000,Lower Risk/least concern,LR/lc,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,1994,Lower Risk/least concern,LR/lc,Spilopelia senegalensis
2502,Stigmatopelia senegalensis,bird,1988,Lower Risk/least concern,LR/lc,Spilopelia senegalensis
2503,Stigmatopelia chinensis,bird,2016,Least Concern,LC,Spilopelia chinensis
2503,Stigmatopelia chinensis,bird,2014,Least Concern,LC,Spilopelia chinensis
2507,Streptopelia tranquebarica,bird,2018,Least Concern,LC,NA
2507,Streptopelia tranquebarica,bird,2016,Least Concern,LC,NA
2507,Streptopelia tranquebarica,bird,2012,Least Concern,LC,NA
2507,Streptopelia tranquebarica,bird,2009,Least Concern,LC,NA
2507,Streptopelia tranquebarica,bird,2008,Least Concern,LC,NA
2507,Streptopelia tranquebarica,bird,2004,Least Concern,LC,NA
2507,Streptopelia tranquebarica,bird,2000,Lower Risk/least concern,LR/lc,NA
2507,Streptopelia tranquebarica,bird,1994,Lower Risk/least concern,LR/lc,NA
2507,Streptopelia tranquebarica,bird,1988,Lower Risk/least concern,LR/lc,NA
2509,Streptopelia decaocto,bird,2019,Least Concern,LC,NA
2509,Streptopelia decaocto,bird,2018,Least Concern,LC,NA
2509,Streptopelia decaocto,bird,2016,Least Concern,LC,NA
2509,Streptopelia decaocto,bird,2014,Least Concern,LC,NA
2534,Chalcophaps indica,bird,2016,Least Concern,LC,NA
2534,Chalcophaps indica,bird,2014,Least Concern,LC,NA
2634,Treron bicinctus,bird,2016,Least Concern,LC,NA
2634,Treron bicinctus,bird,2012,Least Concern,LC,NA
2634,Treron bicinctus,bird,2009,Least Concern,LC,NA
2634,Treron bicinctus,bird,2008,Least Concern,LC,NA
2634,Treron bicinctus,bird,2004,Least Concern,LC,NA
2634,Treron bicinctus,bird,2000,Lower Risk/least concern,LR/lc,NA
2634,Treron bicinctus,bird,1994,Lower Risk/least concern,LR/lc,NA
2634,Treron bicinctus,bird,1988,Lower Risk/least concern,LR/lc,NA
2635,Treron pompadora,bird,2016,Least Concern,LC,NA
2635,Treron pompadora,bird,2014,Least Concern,LC,NA
2642,Treron phoenicopterus,bird,2016,Least Concern,LC,NA
2642,Treron phoenicopterus,bird,2012,Least Concern,LC,NA
2642,Treron phoenicopterus,bird,2009,Least Concern,LC,NA
2642,Treron phoenicopterus,bird,2008,Least Concern,LC,NA
2642,Treron phoenicopterus,bird,2004,Least Concern,LC,NA
2642,Treron phoenicopterus,bird,2000,Lower Risk/least concern,LR/lc,NA
2642,Treron phoenicopterus,bird,1994,Lower Risk/least concern,LR/lc,NA
2642,Treron phoenicopterus,bird,1988,Lower Risk/least concern,LR/lc,NA
2715,Ducula aenea,bird,2016,Least Concern,LC,NA
2715,Ducula aenea,bird,2014,Least Concern,LC,NA
2740,Ducula badia,bird,2016,Least Concern,LC,NA
2740,Ducula badia,bird,2014,Least Concern,LC,NA
2767,Ardeotis nigriceps,bird,2018,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2017,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2016,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2015,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2013,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2012,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2011,Critically Endangered,CR,NA
2767,Ardeotis nigriceps,bird,2008,Endangered,EN,NA
2767,Ardeotis nigriceps,bird,2004,Endangered,EN,NA
2767,Ardeotis nigriceps,bird,2000,Endangered,EN,NA
2767,Ardeotis nigriceps,bird,1996,Endangered,EN,NA
2767,Ardeotis nigriceps,bird,1994,Endangered,EN,NA
2767,Ardeotis nigriceps,bird,1988,Threatened,T,NA
2783,Sypheotides indicus,bird,2017,Endangered,EN,NA
2783,Sypheotides indicus,bird,2016,Endangered,EN,NA
2783,Sypheotides indicus,bird,2012,Endangered,EN,NA
2783,Sypheotides indicus,bird,2008,Endangered,EN,NA
2783,Sypheotides indicus,bird,2004,Endangered,EN,NA
2783,Sypheotides indicus,bird,2000,Endangered,EN,NA
2783,Sypheotides indicus,bird,1996,Critically Endangered,CR,NA
2783,Sypheotides indicus,bird,1994,Critically Endangered,CR,NA
2783,Sypheotides indicus,bird,1988,Threatened,T,NA
2791,Anthropoides virgo,bird,2018,Least Concern,LC,NA
2791,Anthropoides virgo,bird,2016,Least Concern,LC,NA
2791,Anthropoides virgo,bird,2012,Least Concern,LC,NA
2791,Anthropoides virgo,bird,2009,Least Concern,LC,NA
2791,Anthropoides virgo,bird,2008,Least Concern,LC,NA
2791,Anthropoides virgo,bird,2004,Least Concern,LC,NA
2791,Anthropoides virgo,bird,2000,Lower Risk/least concern,LR/lc,NA
2791,Anthropoides virgo,bird,1994,Lower Risk/least concern,LR/lc,NA
2791,Anthropoides virgo,bird,1988,Near Threatened,NT,NA
2832,Rallina eurizonoides,bird,2016,Least Concern,LC,NA
2832,Rallina eurizonoides,bird,2012,Least Concern,LC,NA
2832,Rallina eurizonoides,bird,2009,Least Concern,LC,NA
2832,Rallina eurizonoides,bird,2008,Least Concern,LC,NA
2832,Rallina eurizonoides,bird,2004,Least Concern,LC,NA
2832,Rallina eurizonoides,bird,2000,Lower Risk/least concern,LR/lc,NA
2832,Rallina eurizonoides,bird,1994,Lower Risk/least concern,LR/lc,NA
2832,Rallina eurizonoides,bird,1988,Lower Risk/least concern,LR/lc,NA
2863,Gallirallus striatus,bird,2016,Least Concern,LC,Lewinia striata
2863,Gallirallus striatus,bird,2012,Least Concern,LC,Lewinia striata
2863,Gallirallus striatus,bird,2009,Least Concern,LC,Lewinia striata
2863,Gallirallus striatus,bird,2008,Least Concern,LC,Lewinia striata
2863,Gallirallus striatus,bird,2004,Least Concern,LC,Lewinia striata
2863,Gallirallus striatus,bird,2000,Lower Risk/least concern,LR/lc,Lewinia striata
2863,Gallirallus striatus,bird,1994,Lower Risk/least concern,LR/lc,Lewinia striata
2863,Gallirallus striatus,bird,1988,Lower Risk/least concern,LR/lc,Lewinia striata
2892,Amaurornis akool,bird,2016,Least Concern,LC,Zapornia akool
2892,Amaurornis akool,bird,2012,Least Concern,LC,Zapornia akool
2892,Amaurornis akool,bird,2009,Least Concern,LC,Zapornia akool
2892,Amaurornis akool,bird,2008,Least Concern,LC,Zapornia akool
2892,Amaurornis akool,bird,2004,Least Concern,LC,Zapornia akool
2892,Amaurornis akool,bird,2000,Lower Risk/least concern,LR/lc,Zapornia akool
2892,Amaurornis akool,bird,1994,Lower Risk/least concern,LR/lc,Zapornia akool
2892,Amaurornis akool,bird,1988,Lower Risk/least concern,LR/lc,Zapornia akool
2896,Amaurornis phoenicurus,bird,2016,Least Concern,LC,NA
2896,Amaurornis phoenicurus,bird,2014,Least Concern,LC,NA
2896,Amaurornis phoenicurus,bird,2012,Least Concern,LC,NA
2896,Amaurornis phoenicurus,bird,2009,Least Concern,LC,NA
2896,Amaurornis phoenicurus,bird,2008,Least Concern,LC,NA
2896,Amaurornis phoenicurus,bird,2004,Least Concern,LC,NA
2896,Amaurornis phoenicurus,bird,2000,Lower Risk/least concern,LR/lc,NA
2896,Amaurornis phoenicurus,bird,1994,Lower Risk/least concern,LR/lc,NA
2896,Amaurornis phoenicurus,bird,1988,Lower Risk/least concern,LR/lc,NA
2901,Porzana pusilla,bird,2019,Least Concern,LC,Zapornia pusilla
2901,Porzana pusilla,bird,2016,Least Concern,LC,Zapornia pusilla
2901,Porzana pusilla,bird,2012,Least Concern,LC,Zapornia pusilla
2901,Porzana pusilla,bird,2009,Least Concern,LC,Zapornia pusilla
2901,Porzana pusilla,bird,2008,Least Concern,LC,Zapornia pusilla
2901,Porzana pusilla,bird,2004,Least Concern,LC,Zapornia pusilla
2901,Porzana pusilla,bird,2000,Lower Risk/least concern,LR/lc,Zapornia pusilla
2901,Porzana pusilla,bird,1994,Lower Risk/least concern,LR/lc,Zapornia pusilla
2901,Porzana pusilla,bird,1988,Lower Risk/least concern,LR/lc,Zapornia pusilla
2903,Porzana porzana,bird,2016,Least Concern,LC,NA
2903,Porzana porzana,bird,2012,Least Concern,LC,NA
2903,Porzana porzana,bird,2009,Least Concern,LC,NA
2903,Porzana porzana,bird,2008,Least Concern,LC,NA
2903,Porzana porzana,bird,2004,Least Concern,LC,NA
2903,Porzana porzana,bird,2000,Lower Risk/least concern,LR/lc,NA
2903,Porzana porzana,bird,1994,Lower Risk/least concern,LR/lc,NA
2903,Porzana porzana,bird,1988,Lower Risk/least concern,LR/lc,NA
2909,Porzana fusca,bird,2016,Least Concern,LC,Zapornia fusca
2909,Porzana fusca,bird,2012,Least Concern,LC,Zapornia fusca
2909,Porzana fusca,bird,2009,Least Concern,LC,Zapornia fusca
2909,Porzana fusca,bird,2008,Least Concern,LC,Zapornia fusca
2909,Porzana fusca,bird,2004,Least Concern,LC,Zapornia fusca
2909,Porzana fusca,bird,2000,Lower Risk/least concern,LR/lc,Zapornia fusca
2909,Porzana fusca,bird,1994,Lower Risk/least concern,LR/lc,Zapornia fusca
2909,Porzana fusca,bird,1988,Lower Risk/least concern,LR/lc,Zapornia fusca
2926,Gallicrex cinerea,bird,2016,Least Concern,LC,NA
2926,Gallicrex cinerea,bird,2012,Least Concern,LC,NA
2926,Gallicrex cinerea,bird,2011,Least Concern,LC,NA
2926,Gallicrex cinerea,bird,2009,Least Concern,LC,NA
2926,Gallicrex cinerea,bird,2008,Least Concern,LC,NA
2926,Gallicrex cinerea,bird,2004,Least Concern,LC,NA
2926,Gallicrex cinerea,bird,2000,Lower Risk/least concern,LR/lc,NA
2926,Gallicrex cinerea,bird,1994,Lower Risk/least concern,LR/lc,NA
2926,Gallicrex cinerea,bird,1988,Lower Risk/least concern,LR/lc,NA
2927,Porphyrio porphyrio,bird,2016,Least Concern,LC,NA
2927,Porphyrio porphyrio,bird,2015,Least Concern,LC,NA
2927,Porphyrio porphyrio,bird,2012,Least Concern,LC,NA
2927,Porphyrio porphyrio,bird,2009,Least Concern,LC,NA
2927,Porphyrio porphyrio,bird,2008,Least Concern,LC,NA
2927,Porphyrio porphyrio,bird,2004,Least Concern,LC,NA
2927,Porphyrio porphyrio,bird,2000,Lower Risk/least concern,LR/lc,NA
2927,Porphyrio porphyrio,bird,1994,Lower Risk/least concern,LR/lc,NA
2927,Porphyrio porphyrio,bird,1988,Lower Risk/least concern,LR/lc,NA
2937,Gallinula chloropus,bird,2016,Least Concern,LC,NA
2937,Gallinula chloropus,bird,2015,Least Concern,LC,NA
2937,Gallinula chloropus,bird,2014,Least Concern,LC,NA
2944,Fulica atra,bird,2019,Least Concern,LC,NA
2944,Fulica atra,bird,2016,Least Concern,LC,NA
2944,Fulica atra,bird,2012,Least Concern,LC,NA
2944,Fulica atra,bird,2009,Least Concern,LC,NA
2944,Fulica atra,bird,2008,Least Concern,LC,NA
2944,Fulica atra,bird,2004,Least Concern,LC,NA
2944,Fulica atra,bird,2000,Lower Risk/least concern,LR/lc,NA
2944,Fulica atra,bird,1994,Lower Risk/least concern,LR/lc,NA
2944,Fulica atra,bird,1988,Lower Risk/least concern,LR/lc,NA
2961,Pterocles exustus,bird,2018,Least Concern,LC,NA
2961,Pterocles exustus,bird,2017,Least Concern,LC,NA
2961,Pterocles exustus,bird,2016,Least Concern,LC,NA
2961,Pterocles exustus,bird,2012,Least Concern,LC,NA
2961,Pterocles exustus,bird,2009,Least Concern,LC,NA
2961,Pterocles exustus,bird,2008,Least Concern,LC,NA
2961,Pterocles exustus,bird,2004,Least Concern,LC,NA
2961,Pterocles exustus,bird,2000,Lower Risk/least concern,LR/lc,NA
2961,Pterocles exustus,bird,1994,Lower Risk/least concern,LR/lc,NA
2961,Pterocles exustus,bird,1988,Lower Risk/least concern,LR/lc,NA
2970,Pterocles indicus,bird,2016,Least Concern,LC,NA
2970,Pterocles indicus,bird,2012,Least Concern,LC,NA
2970,Pterocles indicus,bird,2009,Least Concern,LC,NA
2970,Pterocles indicus,bird,2008,Least Concern,LC,NA
2970,Pterocles indicus,bird,2004,Least Concern,LC,NA
2970,Pterocles indicus,bird,2000,Lower Risk/least concern,LR/lc,NA
2970,Pterocles indicus,bird,1994,Lower Risk/least concern,LR/lc,NA
2970,Pterocles indicus,bird,1988,Lower Risk/least concern,LR/lc,NA
2978,Scolopax rusticola,bird,2016,Least Concern,LC,NA
2978,Scolopax rusticola,bird,2014,Least Concern,LC,NA
2978,Scolopax rusticola,bird,2012,Least Concern,LC,NA
2978,Scolopax rusticola,bird,2009,Least Concern,LC,NA
2978,Scolopax rusticola,bird,2008,Least Concern,LC,NA
2978,Scolopax rusticola,bird,2004,Least Concern,LC,NA
2978,Scolopax rusticola,bird,2000,Lower Risk/least concern,LR/lc,NA
2978,Scolopax rusticola,bird,1994,Lower Risk/least concern,LR/lc,NA
2978,Scolopax rusticola,bird,1988,Lower Risk/least concern,LR/lc,NA
2986,Gallinago nemoricola,bird,2016,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,2012,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,2008,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,2007,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,2004,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,2000,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,1996,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,1994,Vulnerable,VU,NA
2986,Gallinago nemoricola,bird,1988,Threatened,T,NA
2987,Gallinago stenura,bird,2016,Least Concern,LC,NA
2987,Gallinago stenura,bird,2015,Least Concern,LC,NA
2987,Gallinago stenura,bird,2012,Least Concern,LC,NA
2987,Gallinago stenura,bird,2009,Least Concern,LC,NA
2987,Gallinago stenura,bird,2008,Least Concern,LC,NA
2987,Gallinago stenura,bird,2004,Least Concern,LC,NA
2987,Gallinago stenura,bird,2000,Lower Risk/least concern,LR/lc,NA
2987,Gallinago stenura,bird,1994,Lower Risk/least concern,LR/lc,NA
2987,Gallinago stenura,bird,1988,Lower Risk/least concern,LR/lc,NA
2988,Gallinago megala,bird,2016,Least Concern,LC,NA
2988,Gallinago megala,bird,2012,Least Concern,LC,NA
2988,Gallinago megala,bird,2009,Least Concern,LC,NA
2988,Gallinago megala,bird,2008,Least Concern,LC,NA
2988,Gallinago megala,bird,2004,Least Concern,LC,NA
2988,Gallinago megala,bird,2000,Lower Risk/least concern,LR/lc,NA
2988,Gallinago megala,bird,1994,Lower Risk/least concern,LR/lc,NA
2988,Gallinago megala,bird,1988,Lower Risk/least concern,LR/lc,NA
3000,Lymnocryptes minimus,bird,2016,Least Concern,LC,NA
3000,Lymnocryptes minimus,bird,2012,Least Concern,LC,NA
3000,Lymnocryptes minimus,bird,2009,Least Concern,LC,NA
3000,Lymnocryptes minimus,bird,2008,Least Concern,LC,NA
3000,Lymnocryptes minimus,bird,2004,Least Concern,LC,NA
3000,Lymnocryptes minimus,bird,2000,Lower Risk/least concern,LR/lc,NA
3000,Lymnocryptes minimus,bird,1994,Lower Risk/least concern,LR/lc,NA
3000,Lymnocryptes minimus,bird,1988,Lower Risk/least concern,LR/lc,NA
